City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description,Date
0,Rikitea,-23.1203,-134.9692,76.24,77,0,21.47,PF,light rain,2021-12-01 03:45:26
1,New Norfolk,-42.7826,147.0587,83.75,25,100,1.99,AU,overcast clouds,2021-12-01 03:45:27
2,Fare,-16.7,-151.0167,81.55,74,100,19.71,PF,light rain,2021-12-01 03:41:53
3,Ushuaia,-54.8,-68.3,55.06,44,40,17.27,AR,scattered clouds,2021-12-01 03:45:28
4,Vila Velha,-20.3297,-40.2925,75.15,93,90,8.01,BR,mist,2021-12-01 03:41:23
5,Anupgarh,29.1911,73.2086,71.02,24,99,3.24,IN,overcast clouds,2021-12-01 03:45:29
6,Arraial Do Cabo,-22.9661,-42.0278,73.45,91,98,6.82,BR,overcast clouds,2021-12-01 03:45:30
7,Hobart,-42.8794,147.3294,84.11,38,75,11.5,AU,thunderstorm,2021-12-01 03:45:30
8,Aklavik,68.2191,-135.0107,-22.97,99,60,4.27,CA,broken clouds,2021-12-01 03:45:31
9,Barrow,71.2906,-156.7887,-16.58,69,1,12.66,US,clear sky,2021-12-01 03:43:04
10,Ribeira Grande,38.5167,-28.7,62.73,78,42,8.34,PT,scattered clouds,2021-12-01 03:45:32
11,Shitanjing,39.2342,106.3439,32.05,24,1,8.19,CN,clear sky,2021-12-01 03:45:33
12,Dikson,73.5069,80.5464,-18.69,100,100,8.97,RU,overcast clouds,2021-12-01 03:41:49
13,Los Llanos De Aridane,28.6585,-17.9182,59.13,79,0,8.99,ES,clear sky,2021-12-01 03:45:34
14,Itoman,26.1247,127.6694,68.4,50,40,27.63,JP,scattered clouds,2021-12-01 03:45:35
15,Husavik,66.0449,-17.3389,24.71,87,97,6.38,IS,overcast clouds,2021-12-01 03:45:35
16,Puerto Ayora,-0.7393,-90.3518,68.29,92,36,7.02,EC,scattered clouds,2021-12-01 03:45:35
17,Butaritari,3.0707,172.7902,82.45,76,78,7.72,KI,broken clouds,2021-12-01 03:45:36
18,Saint-Philippe,-21.3585,55.7679,80.19,75,85,8.23,RE,overcast clouds,2021-12-01 03:45:36
19,Airai,-8.9266,125.4092,78.26,47,42,2.77,TL,scattered clouds,2021-12-01 03:45:36
20,Conde,-7.2597,-34.9075,78.26,83,0,4.61,BR,clear sky,2021-12-01 03:45:37
21,Clyde River,70.4692,-68.5914,3.43,85,100,12.66,CA,light snow,2021-12-01 03:45:37
22,Saint-Georges,12.0564,-61.7485,80.28,83,75,18.41,GD,thunderstorm,2021-12-01 03:45:38
23,Mount Isa,-20.7333,139.5,100.17,10,4,11.5,AU,clear sky,2021-12-01 03:45:38
24,Ulaangom,49.9811,92.0667,14.5,75,55,1.43,MN,broken clouds,2021-12-01 03:45:38
25,Albany,42.6001,-73.9662,34.81,85,87,3.18,US,overcast clouds,2021-12-01 03:45:39
26,Prince Rupert,54.3161,-130.3201,46.49,74,90,13.8,CA,light rain,2021-12-01 03:45:39
27,Alice Springs,-23.7,133.8833,96.35,11,0,3.44,AU,clear sky,2021-12-01 03:43:47
28,Vaini,-21.2,-175.2,82.56,83,20,11.5,TO,few clouds,2021-12-01 03:45:40
29,Hermanus,-34.4187,19.2345,58.89,85,19,7.52,ZA,few clouds,2021-12-01 03:45:40
30,Nago,26.5881,127.9761,68.45,64,94,22.19,JP,overcast clouds,2021-12-01 03:45:40
31,Moose Factory,51.2585,-80.6094,19.4,86,90,13.8,CA,light snow,2021-12-01 03:45:41
32,Cape Town,-33.9258,18.4232,61.21,77,0,5.75,ZA,clear sky,2021-12-01 03:45:41
33,Bluff,-46.6,168.3333,68.81,72,10,18.34,NZ,clear sky,2021-12-01 03:45:42
34,Busselton,-33.65,115.3333,69.49,44,77,13.51,AU,broken clouds,2021-12-01 03:45:42
35,Klaksvik,62.2266,-6.589,34.72,60,44,22.97,FO,scattered clouds,2021-12-01 03:45:43
36,Codrington,-38.2667,141.9667,67.66,67,7,13.33,AU,clear sky,2021-12-01 03:45:43
37,Port Alfred,-33.5906,26.891,66.42,79,98,10.09,ZA,overcast clouds,2021-12-01 03:45:44
38,Iqaluit,63.7506,-68.5145,11.93,85,90,4.61,CA,light snow,2021-12-01 03:45:44
39,Lerik,38.7726,48.4128,42.44,34,86,14.45,AZ,overcast clouds,2021-12-01 03:45:44
40,Riyadh,24.6877,46.7219,55.45,44,0,1.14,SA,clear sky,2021-12-01 03:45:45
41,Rokytne,51.2796,27.214,32.65,97,100,9.57,UA,light snow,2021-12-01 03:45:45
42,Atuona,-9.8,-139.0333,78.94,76,5,20.62,PF,clear sky,2021-12-01 03:41:56
43,Bredasdorp,-34.5322,20.0403,58.28,83,71,3.96,ZA,broken clouds,2021-12-01 03:45:46
44,Alice,27.7523,-98.0697,64.4,88,1,5.75,US,clear sky,2021-12-01 03:45:46
45,Tuktoyaktuk,69.4541,-133.0374,-31.0,75,20,3.44,CA,few clouds,2021-12-01 03:45:47
46,Saint-Pierre,-21.3393,55.4781,80.28,68,20,17.27,RE,few clouds,2021-12-01 03:45:19
47,Hilo,19.7297,-155.09,76.73,82,1,8.05,US,light rain,2021-12-01 03:42:39
48,Tari,12.4086,4.4914,71.46,18,2,9.82,NG,clear sky,2021-12-01 03:45:47
49,Bimbo,4.2567,18.4158,75.13,94,20,2.3,CF,few clouds,2021-12-01 03:45:48
50,Chicama,-7.8447,-79.1469,66.34,81,98,5.1,PE,overcast clouds,2021-12-01 03:45:48
51,Ostrovnoy,68.0531,39.5131,25.21,63,100,35.19,RU,overcast clouds,2021-12-01 03:45:48
52,Bonthe,7.5264,-12.505,76.66,87,13,2.13,SL,few clouds,2021-12-01 03:45:49
53,Lagoa,39.05,-27.9833,62.17,81,69,10.56,PT,broken clouds,2021-12-01 03:45:49
54,Beyneu,45.3167,55.2,53.49,44,28,27.09,KZ,scattered clouds,2021-12-01 03:45:50
55,Port Elizabeth,-33.918,25.5701,63.1,94,0,1.14,ZA,clear sky,2021-12-01 03:45:50
56,Susangerd,31.5608,48.1831,53.62,39,82,8.63,IR,broken clouds,2021-12-01 03:45:50
57,Asau,46.4333,26.4,38.39,72,100,10.6,RO,overcast clouds,2021-12-01 03:45:51
58,Mataura,-46.1927,168.8643,68.49,50,27,5.14,NZ,scattered clouds,2021-12-01 03:45:51
59,Shenjiamen,29.9576,122.298,47.77,63,29,20.11,CN,scattered clouds,2021-12-01 03:45:52
60,Devonport,-41.1667,146.35,76.78,70,100,3.53,AU,overcast clouds,2021-12-01 03:45:52
61,Kupang,-10.1667,123.5833,90.18,62,40,5.75,ID,scattered clouds,2021-12-01 03:45:53
62,Axim,4.8699,-2.2405,78.04,83,64,4.65,GH,broken clouds,2021-12-01 03:45:53
63,Voh,-20.9667,164.7,83.32,73,45,5.44,NC,scattered clouds,2021-12-01 03:45:53
64,Sioux Lookout,50.1001,-91.917,8.67,92,75,4.61,CA,broken clouds,2021-12-01 03:45:54
65,Port Hardy,50.6996,-127.4199,48.38,100,90,3.44,CA,moderate rain,2021-12-01 03:45:54
66,Vardo,70.3705,31.1107,32.2,55,100,33.62,NO,overcast clouds,2021-12-01 03:45:55
67,Yellowknife,62.456,-114.3525,-14.58,95,90,11.5,CA,overcast clouds,2021-12-01 03:45:55
68,Lasa,46.6166,10.7002,40.08,82,46,3.78,IT,scattered clouds,2021-12-01 03:45:55
69,Tiksi,71.6872,128.8694,-23.19,97,100,6.4,RU,overcast clouds,2021-12-01 03:45:56
70,Kapaa,22.0752,-159.319,77.32,77,90,3.0,US,moderate rain,2021-12-01 03:45:56
71,Yaring,6.8662,101.3689,82.29,79,96,10.07,TH,overcast clouds,2021-12-01 03:45:57
72,Svetlaya,46.5389,138.3297,28.31,92,100,15.32,RU,light snow,2021-12-01 03:45:57
73,Katubao,5.8892,124.8294,84.22,76,98,3.29,PH,overcast clouds,2021-12-01 03:45:57
74,Arlit,18.7369,7.3853,68.04,25,2,6.29,NE,clear sky,2021-12-01 03:45:58
75,Cabo San Lucas,22.8909,-109.9124,78.51,69,40,3.44,MX,scattered clouds,2021-12-01 03:42:39
76,Kahului,20.8947,-156.47,80.62,76,75,3.44,US,light rain,2021-12-01 03:45:59
77,Lana,46.6124,11.1559,51.12,84,28,4.94,IT,scattered clouds,2021-12-01 03:45:59
78,Beringovskiy,63.05,179.3167,17.96,92,100,11.36,RU,overcast clouds,2021-12-01 03:46:00
79,Ixtapa,20.7,-105.2,76.23,86,100,2.26,MX,overcast clouds,2021-12-01 03:46:00
80,Punta Arenas,-53.15,-70.9167,51.91,62,75,8.05,CL,broken clouds,2021-12-01 03:42:24
81,Sitka,57.0531,-135.33,40.89,81,75,17.27,US,light rain,2021-12-01 03:46:00
82,Mayo,38.8876,-76.5119,45.28,93,1,0.0,US,clear sky,2021-12-01 03:46:01
83,Vila Franca Do Campo,37.7167,-25.4333,63.19,86,77,7.81,PT,broken clouds,2021-12-01 03:46:01
84,Tilichiki,60.4667,166.1,0.95,94,23,5.26,RU,few clouds,2021-12-01 03:46:02
85,Pisco,-13.7,-76.2167,64.45,82,0,12.66,PE,clear sky,2021-12-01 03:46:02
86,Norman Wells,65.282,-126.8329,-25.56,68,75,4.61,CA,light snow,2021-12-01 03:46:02
87,Salalah,17.0151,54.0924,75.29,29,0,14.97,OM,clear sky,2021-12-01 03:46:03
88,Soyaux,45.65,0.2,48.85,95,90,11.5,FR,overcast clouds,2021-12-01 03:46:03
89,Puerto Ayacucho,5.6639,-67.6236,78.67,81,87,1.97,VE,overcast clouds,2021-12-01 03:46:04
90,Acapulco,16.8634,-99.8901,80.42,83,40,4.61,MX,scattered clouds,2021-12-01 03:41:15
91,Dingle,10.9995,122.6711,83.98,76,97,8.48,PH,overcast clouds,2021-12-01 03:44:17
92,Hithadhoo,-0.6,73.0833,81.88,74,77,6.53,MV,broken clouds,2021-12-01 03:46:04
93,Torbay,47.6666,-52.7314,40.57,87,40,19.57,CA,scattered clouds,2021-12-01 03:45:25
94,Srivardhan,18.0333,73.0167,75.06,87,100,6.11,IN,moderate rain,2021-12-01 03:43:54
95,Jamestown,42.097,-79.2353,36.72,83,90,11.01,US,overcast clouds,2021-12-01 03:43:48
96,Angoram,-4.0625,144.0661,86.22,76,65,2.08,PG,broken clouds,2021-12-01 03:47:05
97,Hervey Bay,-25.2986,152.8535,84.31,78,59,5.01,AU,broken clouds,2021-12-01 03:47:05
98,Talnakh,69.4865,88.3972,-21.8,100,78,2.28,RU,broken clouds,2021-12-01 03:47:06
99,Hamilton,39.1834,-84.5333,43.0,80,1,1.01,US,clear sky,2021-12-01 03:44:09
100,Chuy,-33.6971,-53.4616,63.01,85,71,10.07,UY,broken clouds,2021-12-01 03:47:06
101,Tual,-5.6667,132.75,84.42,70,93,4.79,ID,overcast clouds,2021-12-01 03:47:07
102,Mahebourg,-20.4081,57.7,81.25,69,40,4.61,MU,scattered clouds,2021-12-01 03:47:07
103,Luau,-10.7073,22.2247,62.28,98,100,3.47,AO,overcast clouds,2021-12-01 03:47:08
104,Sao Joao Da Barra,-21.6403,-41.0511,73.36,89,100,7.02,BR,light rain,2021-12-01 03:47:08
105,Rawson,-43.3002,-65.1023,67.41,52,7,23.33,AR,clear sky,2021-12-01 03:47:08
106,Ejido,8.5514,-71.2375,64.47,91,90,4.85,VE,overcast clouds,2021-12-01 03:47:09
107,Kabanjahe,3.1001,98.4908,72.36,59,33,5.1,ID,scattered clouds,2021-12-01 03:47:10
108,Ubinskoye,55.3068,79.6802,6.24,94,78,7.54,RU,broken clouds,2021-12-01 03:47:10
109,Vangaindrano,-23.35,47.6,76.64,86,32,5.79,MG,scattered clouds,2021-12-01 03:47:10
110,North Battleford,52.7834,-108.2847,34.41,86,75,8.05,CA,broken clouds,2021-12-01 03:47:11
111,Mtwara,-10.2667,40.1833,81.48,77,44,8.21,TZ,light rain,2021-12-01 03:47:11
112,Sheridan,44.8333,-106.9173,44.78,59,1,1.01,US,clear sky,2021-12-01 03:47:12
113,Ponnani,10.767,75.9252,79.92,71,74,10.69,IN,broken clouds,2021-12-01 03:47:12
114,Rocha,-34.4833,-54.3333,61.18,82,100,7.02,UY,overcast clouds,2021-12-01 03:47:13
115,Alugan,12.2188,125.4808,82.62,81,100,12.15,PH,overcast clouds,2021-12-01 03:47:13
116,Kodiak,57.79,-152.4072,24.31,58,90,10.36,US,light snow,2021-12-01 03:47:13
117,Marawi,7.9986,124.2928,74.64,64,83,5.46,PH,broken clouds,2021-12-01 03:47:14
118,Nouakchott,18.0858,-15.9785,69.73,35,98,11.81,MR,overcast clouds,2021-12-01 03:45:35
119,Svetlogorsk,52.6333,29.7333,29.64,97,100,5.59,BY,light snow,2021-12-01 03:47:14
120,Trairi,-3.2778,-39.2689,79.43,78,91,7.02,BR,overcast clouds,2021-12-01 03:46:33
121,Ayr,55.4627,-4.6339,46.38,81,20,19.57,GB,few clouds,2021-12-01 03:47:15
122,Saldanha,-33.0117,17.9442,51.85,84,64,4.81,ZA,broken clouds,2021-12-01 03:43:06
123,Havre-Saint-Pierre,50.2334,-63.5986,26.6,74,75,18.41,CA,broken clouds,2021-12-01 03:47:15
124,Mbaiki,3.8678,17.9892,71.33,86,99,1.1,CF,overcast clouds,2021-12-01 03:47:16
125,Itupiranga,-5.1347,-49.3267,73.56,93,70,2.04,BR,broken clouds,2021-12-01 03:47:16
126,Sitges,41.2351,1.8119,51.85,81,1,6.73,ES,clear sky,2021-12-01 03:47:16
127,Mosquera,4.7059,-74.2302,50.09,93,20,5.26,CO,few clouds,2021-12-01 03:47:17
128,Atambua,-9.1061,124.8925,86.38,59,76,4.18,ID,broken clouds,2021-12-01 03:47:17
129,Caruray,10.3094,119.0128,84.2,75,93,4.52,PH,overcast clouds,2021-12-01 03:47:18
130,Viedma,-40.8135,-62.9967,61.18,46,75,17.78,AR,broken clouds,2021-12-01 03:47:18
131,Comodoro Rivadavia,-45.8667,-67.5,69.66,19,0,10.36,AR,clear sky,2021-12-01 03:46:00
132,Awjilah,29.1081,21.2869,54.72,70,25,6.58,LY,scattered clouds,2021-12-01 03:47:19
133,Narsaq,60.9167,-46.05,37.13,99,100,22.77,GL,heavy intensity rain,2021-12-01 03:47:19
134,Sinnamary,5.3833,-52.95,77.54,90,97,9.84,GF,light rain,2021-12-01 03:47:20
135,Nishihara,26.1842,127.7558,67.68,51,75,23.02,JP,broken clouds,2021-12-01 03:47:20
136,Sicuani,-14.2694,-71.2261,42.33,95,100,4.09,PE,overcast clouds,2021-12-01 03:47:21
137,Santo Anastacio,-21.8383,-51.6103,70.16,51,9,2.26,BR,clear sky,2021-12-01 03:47:21
138,Saint Anthony,45.0205,-93.218,39.7,54,90,1.01,US,overcast clouds,2021-12-01 03:45:24
139,Bambous Virieux,-20.3428,57.7575,81.21,69,40,4.61,MU,scattered clouds,2021-12-01 03:47:21
140,Makurdi,7.7411,8.5121,73.81,31,11,4.12,NG,few clouds,2021-12-01 03:47:22
141,Castro,-24.7911,-50.0119,58.3,71,0,3.42,BR,clear sky,2021-12-01 03:47:22
142,Megion,61.0296,76.1136,14.02,96,100,18.41,RU,snow,2021-12-01 03:47:23
143,Santa Cruz,-17.8,-63.1667,67.46,88,20,8.05,BO,few clouds,2021-12-01 03:47:23
144,Gazli,40.1333,63.45,50.7,48,0,11.1,UZ,clear sky,2021-12-01 03:47:24
145,Geraldton,-28.7667,114.6,75.61,50,0,21.85,AU,clear sky,2021-12-01 03:47:24
146,Flinders,-34.5833,150.8552,79.88,73,58,10.16,AU,broken clouds,2021-12-01 03:46:30
147,Provideniya,64.3833,-173.3,-4.65,59,1,6.71,RU,clear sky,2021-12-01 03:47:24
148,Vitoria Da Conquista,-14.8661,-40.8394,66.11,93,65,3.29,BR,broken clouds,2021-12-01 03:47:25
149,Carnarvon,-24.8667,113.6333,77.07,53,0,21.85,AU,clear sky,2021-12-01 03:47:25
150,Tambacounda,13.7539,-13.7586,75.25,33,0,4.61,SN,clear sky,2021-12-01 03:47:26
151,Tasiilaq,65.6145,-37.6368,12.88,86,100,6.85,GL,overcast clouds,2021-12-01 03:47:26
152,Hay River,60.8156,-115.7999,-2.22,78,75,9.22,CA,light snow,2021-12-01 03:47:27
153,Capim Grosso,-11.3811,-40.0128,73.38,80,100,5.03,BR,overcast clouds,2021-12-01 03:47:27
154,Saint George,37.1041,-113.5841,54.79,37,1,1.99,US,clear sky,2021-12-01 03:47:27
155,Lompoc,34.6391,-120.4579,68.52,87,1,4.61,US,clear sky,2021-12-01 03:46:03
156,Caravelas,-17.7125,-39.2481,76.03,93,100,9.04,BR,overcast clouds,2021-12-01 03:47:28
157,Ouango,4.3133,22.5552,66.88,98,72,1.19,CF,broken clouds,2021-12-01 03:47:28
158,La Cruz,23.9167,-106.9,73.85,71,99,5.82,MX,overcast clouds,2021-12-01 03:47:29
159,Soyo,-6.1349,12.3689,77.45,91,100,6.51,AO,overcast clouds,2021-12-01 03:47:29
160,Saint-Paul,-21.0096,55.2707,80.71,76,56,2.24,RE,broken clouds,2021-12-01 03:47:30
161,Nome,64.5011,-165.4064,-12.93,70,1,3.44,US,clear sky,2021-12-01 03:47:30
162,Nikolskoye,59.7035,30.7861,22.91,92,100,8.25,RU,overcast clouds,2021-12-01 03:47:30
163,Pevek,69.7008,170.3133,-12.21,100,100,1.21,RU,overcast clouds,2021-12-01 03:47:31
164,Lebu,-37.6167,-73.65,52.21,92,12,10.67,CL,few clouds,2021-12-01 03:47:31
165,Ajdabiya,30.7554,20.2263,62.85,56,100,10.16,LY,overcast clouds,2021-12-01 03:47:32
166,Pechora,65.1472,57.2244,15.46,96,100,5.3,RU,snow,2021-12-01 03:47:32
167,Onalaska,43.8844,-91.2351,37.45,71,1,5.75,US,clear sky,2021-12-01 03:47:32
168,Olafsvik,64.8945,-23.7142,29.64,56,78,6.24,IS,broken clouds,2021-12-01 03:47:33
169,Aksu,41.1231,80.2644,30.87,38,52,1.32,CN,broken clouds,2021-12-01 03:47:33
170,Zhigansk,66.7697,123.3711,-34.38,100,100,0.18,RU,overcast clouds,2021-12-01 03:47:34
171,Cordoba,-31.4135,-64.1811,67.05,77,75,24.16,AR,light rain,2021-12-01 03:47:34
172,Eskisehir,39.7767,30.5206,35.51,100,75,6.91,TR,broken clouds,2021-12-01 03:47:34
173,Harper,4.375,-7.7169,78.04,87,87,3.85,LR,light rain,2021-12-01 03:47:35
174,Araguacu,-12.9306,-49.8264,73.78,92,93,3.83,BR,overcast clouds,2021-12-01 03:47:35
175,Valparaiso,-33.0393,-71.6273,56.32,82,0,5.75,CL,clear sky,2021-12-01 03:47:36
176,Namibe,-15.1961,12.1522,68.07,85,100,2.21,AO,overcast clouds,2021-12-01 03:43:05
177,Coquimbo,-29.9533,-71.3436,56.93,82,0,0.0,CL,clear sky,2021-12-01 03:47:36
178,Florence,43.7667,11.25,47.37,79,75,4.61,IT,broken clouds,2021-12-01 03:42:58
179,Nizhnevartovsk,60.9344,76.5531,14.02,92,90,17.9,RU,heavy snow,2021-12-01 03:47:37
180,Candabong,9.7343,124.5383,84.99,72,100,4.59,PH,moderate rain,2021-12-01 03:47:37
181,Kieta,-6.2167,155.6333,83.37,75,89,2.35,PG,light rain,2021-12-01 03:47:38
182,Sakata,38.9167,139.855,50.18,87,75,25.32,JP,broken clouds,2021-12-01 03:48:38
183,Tonshayevo,57.736,47.0127,28.56,85,100,13.82,RU,overcast clouds,2021-12-01 03:48:39
184,Ugoofaaru,5.6667,73.0,81.66,78,16,8.19,MV,few clouds,2021-12-01 03:48:39
185,Fortuna,40.5982,-124.1573,52.36,74,90,3.0,US,overcast clouds,2021-12-01 03:48:39
186,North Platte,41.1239,-100.7654,47.37,61,1,1.99,US,clear sky,2021-12-01 03:44:19
187,Hasaki,35.7333,140.8333,68.4,53,79,21.77,JP,broken clouds,2021-12-01 03:48:40
188,Solnechnyy,50.7214,136.6319,7.5,91,100,16.78,RU,snow,2021-12-01 03:48:40
189,Pangnirtung,66.1451,-65.7125,13.03,95,100,4.76,CA,overcast clouds,2021-12-01 03:48:41
190,Avarua,-21.2078,-159.775,77.05,83,75,11.5,CK,light rain,2021-12-01 03:43:52
191,Varnavino,57.4035,45.0916,28.09,91,100,14.0,RU,light snow,2021-12-01 03:48:41
192,Naantali,60.4674,22.0243,24.37,74,20,6.91,FI,few clouds,2021-12-01 03:48:42
193,Kaeo,-35.1,173.7833,76.32,62,100,5.23,NZ,overcast clouds,2021-12-01 03:48:42
194,Bathsheba,13.2167,-59.5167,79.41,94,75,20.71,BB,broken clouds,2021-12-01 03:48:43
195,Mount Gambier,-37.8333,140.7667,76.91,47,3,9.22,AU,clear sky,2021-12-01 03:48:43
196,Iquitos,-3.7481,-73.2472,78.84,89,75,0.0,PE,broken clouds,2021-12-01 03:48:43
197,Nikki,9.9401,3.2108,71.56,24,41,4.61,BJ,scattered clouds,2021-12-01 03:48:44
198,Ereymentau,51.6199,73.1033,14.02,80,4,7.47,KZ,clear sky,2021-12-01 03:48:44
199,Esperance,-33.8667,121.9,73.24,52,55,12.46,AU,broken clouds,2021-12-01 03:48:44
200,Apatity,67.5641,33.4031,19.56,83,100,14.18,RU,light snow,2021-12-01 03:48:45
201,Richards Bay,-28.783,32.0377,71.24,79,100,12.41,ZA,overcast clouds,2021-12-01 03:48:45
202,Bengkulu,-3.8004,102.2655,83.53,66,77,7.61,ID,broken clouds,2021-12-01 03:48:46
203,Vieira De Leiria,39.8695,-8.9324,51.31,93,6,3.44,PT,mist,2021-12-01 03:48:46
204,Adrar,20.5022,-10.0711,61.65,19,98,10.63,MR,overcast clouds,2021-12-01 03:48:47
205,Llanes,43.4198,-4.7549,57.88,75,100,10.31,ES,overcast clouds,2021-12-01 03:48:47
206,Lucapa,-8.4192,20.7447,62.82,97,99,2.48,AO,overcast clouds,2021-12-01 03:48:47
207,Cherskiy,68.75,161.3,-15.66,98,100,5.79,RU,overcast clouds,2021-12-01 03:48:48
208,Lulea,65.5842,22.1547,1.47,85,10,12.66,SE,clear sky,2021-12-01 03:48:48
209,Kintampo,8.0563,-1.7306,74.14,71,94,3.31,GH,overcast clouds,2021-12-01 03:48:49
210,Anadyr,64.75,177.4833,3.7,77,75,28.99,RU,light snow,2021-12-01 03:48:49
211,Umm Kaddadah,13.6017,26.6876,74.01,28,2,19.91,SD,clear sky,2021-12-01 03:48:50
212,Khuzdar,27.7384,66.6434,59.02,26,33,2.39,PK,scattered clouds,2021-12-01 03:47:55
213,Ambulu,-8.345,113.6058,83.16,73,99,2.57,ID,light rain,2021-12-01 03:48:50
214,Broome,42.2506,-75.833,37.02,77,90,3.0,US,light snow,2021-12-01 03:48:50
215,Yate,51.5407,-2.4184,50.74,88,94,1.99,GB,overcast clouds,2021-12-01 03:48:51
216,Nhulunbuy,-12.2333,136.7667,92.01,58,75,12.66,AU,broken clouds,2021-12-01 03:48:51
217,Cidreira,-30.1811,-50.2056,66.6,87,2,10.65,BR,clear sky,2021-12-01 03:48:52
218,Balkanabat,39.5108,54.3671,67.87,22,21,8.75,TM,few clouds,2021-12-01 03:48:52
219,Nabire,-3.3667,135.4833,81.1,79,96,1.19,ID,overcast clouds,2021-12-01 03:48:52
220,Thompson,55.7435,-97.8558,-0.24,78,90,3.44,CA,light snow,2021-12-01 03:45:24
221,Port Blair,11.6667,92.75,79.02,88,100,19.77,IN,heavy intensity rain,2021-12-01 03:48:53
222,Chaman,30.9236,66.4512,56.07,31,7,1.88,PK,clear sky,2021-12-01 03:44:19
223,Manzhouli,49.6,117.4333,16.72,77,20,12.08,CN,few clouds,2021-12-01 03:48:54
224,Kruisfontein,-34.0033,24.7314,60.89,83,32,3.67,ZA,scattered clouds,2021-12-01 03:48:54
225,Krasnoshchekovo,51.6708,82.7289,17.64,83,4,5.23,RU,clear sky,2021-12-01 03:48:54
226,Savinka,50.0785,47.0994,45.77,96,100,18.9,RU,overcast clouds,2021-12-01 03:48:55
227,Chernyshevskiy,63.0128,112.4714,-8.14,97,100,7.58,RU,light snow,2021-12-01 03:48:55
228,Zhanakorgan,43.9098,67.2495,45.55,40,0,7.4,KZ,clear sky,2021-12-01 03:48:56
229,Arona,28.0996,-16.681,61.39,56,20,9.22,ES,few clouds,2021-12-01 03:48:56
230,Tuatapere,-46.1333,167.6833,68.83,58,5,7.16,NZ,clear sky,2021-12-01 03:48:56
231,Ialibu,-6.2821,143.9935,72.23,82,100,2.82,PG,overcast clouds,2021-12-01 03:48:57
232,Victoria,22.2855,114.1577,70.18,40,22,1.01,HK,few clouds,2021-12-01 03:48:03
233,Marsabit,2.3284,37.9899,64.99,70,64,5.97,KE,broken clouds,2021-12-01 03:48:57
234,Islahiye,37.025,36.6306,55.18,86,91,5.48,TR,light rain,2021-12-01 03:48:58
235,Brazzaville,-4.2658,15.2832,73.76,94,40,6.91,CG,thunderstorm with light rain,2021-12-01 03:48:58
236,Qaanaaq,77.484,-69.3632,2.89,76,69,7.47,GL,broken clouds,2021-12-01 03:48:59
237,Pacific Grove,36.6177,-121.9166,64.17,61,1,5.75,US,clear sky,2021-12-01 03:48:59
238,Dapdap,12.062,125.4881,83.7,77,100,12.17,PH,overcast clouds,2021-12-01 03:48:59
239,Mar Del Plata,-38.0023,-57.5575,59.88,74,0,1.01,AR,clear sky,2021-12-01 03:47:43
240,Taizhou,32.4933,119.9106,49.89,33,53,8.77,CN,broken clouds,2021-12-01 03:49:00
241,Chokurdakh,70.6333,147.9167,-14.4,99,100,6.67,RU,overcast clouds,2021-12-01 03:49:00
242,Tautira,-17.7333,-149.15,84.22,75,100,20.62,PF,overcast clouds,2021-12-01 03:49:01
243,Mercedes,-34.6515,-59.4307,64.83,85,84,8.52,AR,broken clouds,2021-12-01 03:49:01
244,Saskylakh,71.9167,114.0833,-39.73,100,83,4.47,RU,broken clouds,2021-12-01 03:47:59
245,Billings,45.7833,-108.5007,50.5,60,40,19.57,US,scattered clouds,2021-12-01 03:45:24
246,Hualmay,-11.0964,-77.6139,65.08,87,95,7.47,PE,overcast clouds,2021-12-01 03:49:02
247,Ordzhonikidze,52.4411,61.7408,29.82,76,100,14.99,KZ,overcast clouds,2021-12-01 03:49:02
248,Batticaloa,7.7102,81.6924,82.62,68,18,7.49,LK,few clouds,2021-12-01 03:49:03
249,Denpasar,-8.65,115.2167,78.46,94,75,4.61,ID,thunderstorm with light rain,2021-12-01 03:49:03
250,Omboue,-1.5746,9.2618,77.34,91,98,6.49,GA,light rain,2021-12-01 03:49:03
251,Pangody,65.85,74.4859,-2.38,92,100,11.12,RU,overcast clouds,2021-12-01 03:49:04
252,Atasu,48.6814,71.6433,13.53,85,4,5.37,KZ,clear sky,2021-12-01 03:49:04
253,Longyearbyen,78.2186,15.6401,6.64,61,0,17.27,SJ,clear sky,2021-12-01 03:49:04
254,Port-Cartier,50.0334,-66.8654,21.42,63,4,9.57,CA,clear sky,2021-12-01 03:49:05
255,San Patricio,28.017,-97.5169,67.84,77,95,6.53,US,overcast clouds,2021-12-01 03:49:05
256,Isabela,6.7085,121.9711,84.25,71,70,9.08,PH,broken clouds,2021-12-01 03:49:05
257,Eureka,40.8021,-124.1637,52.63,92,24,1.01,US,few clouds,2021-12-01 03:46:48
258,Faanui,-16.4833,-151.75,81.59,75,100,21.97,PF,overcast clouds,2021-12-01 03:47:48
259,Tymovskoye,50.8456,142.655,32.99,81,100,11.21,RU,snow,2021-12-01 03:49:06
260,Atakpame,7.5333,1.1333,74.23,81,62,1.95,TG,broken clouds,2021-12-01 03:49:07
261,Vaitape,-16.5167,-151.75,81.61,75,100,21.94,PF,overcast clouds,2021-12-01 03:49:07
262,Baghdad,33.3406,44.4009,57.11,58,0,9.22,IQ,clear sky,2021-12-01 03:45:44
